id_transaccion,id_cliente,nombre_cliente,cuenta_origen,fecha,monto,divisa,tipo_transaccion,ciudad,cuenta_destino,categoria_comercio
3262,3029,Jesus Rivas,ES14549860251773784813,22/05/2025,4664.42,USD,retiro,Puebla,,
3263,9448,Eric Curtis,ES23373880495317794793,10/07/2025,27523.48,MXN,transferencia,Leon,ES55888797381671524606,
3264,1600,Jason Buckley,ES64175896856187631839,09/04/2025,46661.22,USD,retiro,Monterrey,,
3265,5927,Nicole Larson,ES82068876599474736324,28/07/2025,26156.85,USD,retiro,Queretaro,,
3266,5318,Cynthia Hayes,ES73065618302857813336,02/07/2025,8038.62,EUR,retiro,Monterrey,,
3267,6018,Bryan Bush,ES15518321999652152594,02/04/2025,15506.61,EUR,compra,Puebla,,viajes
3268,3628,Nathan Ali,ES48135890096536712129,31/03/2025,18987.19,MXN,compra,Juarez,,supermercado
3269,1546,Willie Smith,ES88023183590441214543,30/06/2025,14307.35,EUR,transferencia,Merida,ES18671085207884902621,
3270,5714,Claudia Hartman,ES40472579851574430423,10/05/2025,14536.32,EUR,compra,Queretaro,,servicios
3271,9464,Katherine Strickland,ES14770521411591005482,27/05/2025,3894.67,USD,compra,Merida,,servicios
3272,9838,Haley Bauer,ES12983203985233721013,24/09/2025,28338.72,USD,transferencia,Monterrey,ES25077473012177628306,
3273,7772,Stacy Harrison,ES64464151636285949453,15/05/2025,6023.68,EUR,compra,Torreon,,tecnologia
3274,5006,Jose Barton,ES68869731358703113369,14/06/2025,3100.84,EUR,transferencia,Queretaro,ES45774248432472099553,
3275,4766,Lori Dunn,ES76301619868447898666,29/03/2025,46193.14,USD,compra,Tijuana,,servicios
3276,1472,Tyler Williams,ES31037036588794261970,04/05/2025,25513.7,MXN,retiro,Torreon,,
3277,4622,Heather Byrd,ES65968825221954453514,13/09/2025,43505.94,MXN,retiro,Juarez,,
3278,3150,Amber Macdonald,ES20397974281035606932,05/04/2025,19332.44,EUR,compra,Merida,,viajes
3279,6875,Katherine Fields,ES98352036126737359316,03/08/2025,36692.36,MXN,transferencia,Monterrey,ES46926693306448162852,
3280,1840,Scott Parker,ES59938001042419206290,21/07/2025,42205.21,EUR,compra,Merida,,restaurante
3281,8577,Madeline Crane,ES30868780503264224590,10/08/2025,28211.31,EUR,compra,Queretaro,,ropa
3282,6556,Joshua Mccarthy,ES49114345721563717329,29/06/2025,38103.13,EUR,retiro,CDMX,,
3283,1859,Michelle Olson,ES80576652221678598587,17/09/2025,966.23,EUR,retiro,Monterrey,,
3284,9836,Linda Dawson,ES68309501597358499315,21/08/2025,47099.49,EUR,compra,Juarez,,servicios
3285,8713,Holly Roberson DVM,ES38931741794724801968,12/06/2025,9275.93,MXN,compra,Queretaro,,servicios
3286,7547,Jose Riley,ES49926702812319107674,14/06/2025,17575.9,MXN,transferencia,Leon,ES28196338363830171746,
3287,4149,Erin Ramirez,ES69578219882379135709,13/09/2025,28828.89,EUR,transferencia,CDMX,ES41591157084072300855,
3288,5910,Norma Coleman,ES66328177310026713597,04/08/2025,28182.88,EUR,transferencia,Guadalajara,ES29541628030734349626,
3289,7799,Angelica Barron,ES96409405404165694190,12/08/2025,1533.56,USD,transferencia,Monterrey,ES38015089237400812646,
3290,4003,Victoria Greer,ES61825186268048819273,27/06/2025,4611.44,USD,compra,Puebla,,ropa
3291,4245,Brett Walker,ES48281983285216555220,21/07/2025,46160.78,EUR,retiro,CDMX,,
3292,6206,Wesley Quinn,ES67705990961504485931,20/04/2025,24689.72,MXN,compra,Guadalajara,,viajes
3293,9482,Matthew Smith,ES51674444075187450298,14/07/2025,29477.93,MXN,retiro,Tijuana,,
3294,7240,Theresa Osborn,ES99920985926598823349,30/04/2025,26580.81,USD,retiro,Tijuana,,
3295,3730,Robert Kelly,ES82207920816315000961,03/05/2025,13428.37,MXN,transferencia,Juarez,ES31934598846882565848,
3296,9886,Ryan Frederick,ES82319708009579693670,10/09/2025,31203.06,USD,transferencia,Merida,ES51153901184682308681,
3297,3569,Ann Doyle,ES74064703398072259954,25/08/2025,38159.15,USD,transferencia,Monterrey,ES44293384015965883578,
3298,7612,Thomas Odonnell,ES24922791527866089653,20/08/2025,33392.56,MXN,transferencia,Tijuana,ES51099696546019626671,
3299,3028,Victoria Floyd,ES48750062453534522520,22/05/2025,35416.46,MXN,compra,Guadalajara,,viajes
3300,4158,Michael Schroeder,ES75327219709932237145,21/09/2025,1613.89,MXN,transferencia,Monterrey,ES72457653269827613191,
3301,1538,Carlos Flores,ES26645756942947540438,04/06/2025,41172.21,EUR,compra,Leon,,servicios
3302,8925,Savannah Randall,ES77112197818474017763,12/04/2025,10491.35,MXN,transferencia,Juarez,ES61790136952841833097,
3303,3068,Joy Allen,ES44725696657118431946,10/06/2025,15846.9,EUR,compra,Leon,,restaurante
3304,5186,Danielle Jackson,ES86631009994206218821,15/08/2025,1803.36,USD,transferencia,Monterrey,ES57587105773081846927,
3305,5905,Johnathan Thomas,ES65213552004303345593,01/06/2025,28559.7,MXN,transferencia,Leon,ES84248943058182114003,
3306,9383,Angel Robertson,ES30521183181874368617,17/08/2025,29158.1,MXN,compra,Juarez,,tecnologia
3307,1787,Brian Whitehead,ES87538553109151735207,11/06/2025,28775.33,EUR,retiro,Tijuana,,
3308,9216,Craig Jones,ES84154045444914899537,10/06/2025,27189.36,USD,compra,CDMX,,ropa
3309,8152,Megan Evans,ES96100921402910855141,19/04/2025,23993.2,USD,retiro,Guadalajara,,
3310,4288,Candace Bates MD,ES31718481948411411586,02/05/2025,39695.29,USD,transferencia,Leon,ES12554448721557865713,
3311,7220,Laura Martin,ES26043784446887300553,22/07/2025,25087.32,USD,retiro,Merida,,
3312,6782,Daniel Baker,ES21763971566841177427,23/04/2025,2263.57,USD,compra,Leon,,tecnologia
3313,9042,Albert Carrillo,ES16701428353447057608,08/06/2025,695.68,EUR,transferencia,Leon,ES91926158962459368395,
3314,9305,Joseph Edwards,ES99364298811842111493,05/09/2025,2133.2,MXN,retiro,Tijuana,,
3315,4912,Brian Mueller,ES62728110280457275435,14/09/2025,34271.22,USD,compra,Torreon,,tecnologia
3316,3687,David Ellis,ES54073966370802493969,09/08/2025,47781.91,USD,retiro,Queretaro,,
3317,8772,Holly Beck,ES95737795685290168110,07/08/2025,44710.12,MXN,retiro,Guadalajara,,
3318,3685,Richard Lee,ES75581752554091859022,04/05/2025,11071.71,MXN,retiro,CDMX,,
3319,2906,Michael Oneal,ES35528950452524798237,18/07/2025,41004.83,USD,compra,Juarez,,servicios
3320,1361,John Walter,ES62692284957142491476,21/09/2025,1523.17,EUR,transferencia,Merida,ES75967507560731861284,
3321,6241,Kim Garcia,ES60671232158502234984,06/07/2025,43719,EUR,compra,Puebla,,restaurante
3322,8023,Henry Williams,ES87872851751981563031,26/07/2025,19811.9,EUR,compra,Juarez,,restaurante
3323,5521,Justin Murphy,ES56479135681960699349,29/08/2025,2369.34,EUR,compra,Torreon,,restaurante
3324,2642,Michael Dennis,ES79280957042391784145,22/04/2025,41617.01,USD,compra,Torreon,,ropa
3325,8098,Justin Obrien,ES81698845081098295754,17/07/2025,1164.69,MXN,transferencia,Monterrey,ES34179684830286768201,
3326,5789,Cody Thomas,ES27069082791821352619,24/08/2025,37481.03,MXN,transferencia,Tijuana,ES51227664489999314785,
3327,6093,Andrew Jenkins,ES49746018445342573687,26/07/2025,7834.85,MXN,transferencia,Monterrey,ES37737619727430148037,
3328,5413,Amy Lopez,ES66258704195815953589,30/07/2025,2604.2,MXN,retiro,Monterrey,,
3329,6319,Charles Macdonald,ES68803117251035085343,16/08/2025,7494.2,MXN,retiro,Merida,,
3330,2688,Gary Long,ES98844380908069917414,10/04/2025,35197.55,MXN,retiro,Tijuana,,
3331,7016,Susan Barnes,ES97485046117969424317,03/09/2025,49988.09,USD,compra,Guadalajara,,ropa
3332,4185,Michael Moore,ES84990072058572702863,01/09/2025,26207.85,EUR,retiro,Merida,,
3333,2924,Tony Johnson,ES98687250213440922430,08/09/2025,17848.77,USD,compra,Leon,,servicios
3334,4840,Christopher Moore,ES19437464482738176071,08/06/2025,36163.35,MXN,retiro,Leon,,
3335,3191,Haley Johnson,ES21350360620544348675,07/09/2025,27438,EUR,transferencia,Monterrey,ES88597883009238779403,
3336,2351,Chris Klein,ES90092298370790651023,02/04/2025,47513.97,USD,compra,Tijuana,,servicios
3337,2763,Jackie Gutierrez,ES51825150488507504702,31/03/2025,40930.21,EUR,retiro,Queretaro,,
3338,2332,Meagan Pennington,ES27824301037853969433,06/08/2025,38419.66,MXN,transferencia,Torreon,ES83505781621343394725,
3339,9856,Edward Barnes,ES55890094311946138665,23/07/2025,20426.62,EUR,transferencia,Monterrey,ES62847641208289446543,
3340,6933,Norma Thompson,ES65910466535749376178,07/08/2025,35588.92,EUR,transferencia,Torreon,ES47487630365044136200,
3341,3800,Mark Bates,ES21296290185633413672,30/07/2025,36339.83,USD,compra,Merida,,viajes
3342,4288,Thomas Schaefer,ES26378431191513044330,25/07/2025,31749.46,MXN,retiro,Tijuana,,
3343,4163,Shelly Perry,ES69329152501339720593,15/07/2025,9218.18,EUR,transferencia,Monterrey,ES36082382811879427965,
3344,7781,Gregory Martinez,ES17922398273773090235,16/09/2025,4633.71,EUR,transferencia,Leon,ES88032452840238688480,
3345,3685,Christopher Williams,ES30525622566011367878,01/09/2025,6703.91,EUR,retiro,Puebla,,
3346,5465,Virginia Harper,ES55200717231268430545,11/09/2025,20376.97,MXN,retiro,Puebla,,
3347,3046,Cody Moore,ES39573204287435863756,02/08/2025,31533.91,EUR,compra,Guadalajara,,tecnologia
3348,6192,Janet Jordan,ES35738537231801293245,06/06/2025,37948.46,MXN,transferencia,Merida,ES65944201605305159978,
3349,2101,Christopher Blevins,ES54674252830613254490,04/09/2025,42123.6,MXN,compra,Monterrey,,restaurante
3350,6328,Scott Jarvis,ES88825417278207061694,13/08/2025,21547.25,MXN,transferencia,Juarez,ES76411767642354725722,
3351,6728,Cassidy Merritt,ES85198478992218378007,30/05/2025,4250.27,EUR,compra,Juarez,,supermercado
3352,4619,James Price,ES79737068395476554700,16/04/2025,10727.29,USD,retiro,Juarez,,
3353,4054,Jennifer Wang,ES18437502479673871194,16/07/2025,39094.79,EUR,transferencia,Merida,ES76455940762039960447,
3354,4729,Jesse Williams,ES95614148383566020074,30/06/2025,11695.96,MXN,transferencia,Guadalajara,ES31316954131405161094,
3355,8090,Stephanie Sanders,ES98196466242397023077,09/09/2025,30860.37,MXN,retiro,Leon,,
3356,7903,Justin Spears,ES44771378473715613554,22/07/2025,45479.5,USD,compra,CDMX,,servicios
3357,5551,Denise Johnson MD,ES78024675872872633647,01/06/2025,3168.76,USD,transferencia,Guadalajara,ES31253646159127012053,
3358,1502,Emily Peck,ES31835111452245615095,09/05/2025,13565.81,USD,retiro,Puebla,,
3359,2700,Megan Fry,ES36737244936121135054,27/08/2025,19327.35,USD,transferencia,Tijuana,ES98793103054590948845,
3360,2017,Amber Osborne,ES94372575681567938038,03/04/2025,5396.35,EUR,compra,Puebla,,supermercado
3361,7981,Bernard Benson,ES46189422348207268359,29/06/2025,27402.76,MXN,retiro,Leon,,
3362,1170,Ashley Martinez,ES74016503269441274086,22/04/2025,23244.03,USD,retiro,Torreon,,
3363,6838,Jessica Campbell,ES37622021162876099112,30/07/2025,15128.46,EUR,transferencia,Tijuana,ES22212005228034112138,
3364,8657,Michael Johnson,ES68811168024651864296,13/04/2025,16942.63,USD,retiro,CDMX,,
3365,9150,Ricardo Thornton,ES40157187623405790339,06/09/2025,8676.57,EUR,retiro,Merida,,
3366,8358,Jacob Larson,ES22147474184864580112,23/08/2025,22553.19,EUR,compra,Leon,,supermercado
3367,6087,Dr. Sara Decker,ES17501619234410965771,05/09/2025,5942.04,EUR,transferencia,Leon,ES49319960521437636408,
3368,5976,Danielle Kim,ES79496924411521767640,29/07/2025,39647.48,MXN,retiro,Queretaro,,
3369,6673,Mr. Jacob Aguilar,ES92259493792807702759,30/08/2025,46472.45,MXN,compra,Leon,,ropa
3370,2431,David Carter,ES40435290947827912901,21/09/2025,8682.5,MXN,compra,Tijuana,,supermercado
3371,1565,Cynthia Lewis,ES99653484483946065811,23/06/2025,47750.31,MXN,compra,Guadalajara,,viajes
3372,7305,Gwendolyn Mcdonald,ES46476277613278699574,29/04/2025,16470.86,USD,retiro,Merida,,
3373,4465,April Melton,ES89455207775280923726,02/04/2025,18556.36,USD,retiro,Juarez,,
3374,4706,Elizabeth Bates,ES44302705303676725201,18/05/2025,32076.46,USD,transferencia,Puebla,ES68586455040458745966,
3375,7593,Johnny Thomas,ES18638320045477366837,16/06/2025,38343.76,USD,retiro,Guadalajara,,
3376,7656,Natalie Johnson,ES97365334661122774984,31/07/2025,1329.64,EUR,compra,Guadalajara,,supermercado
3377,2041,Harold Banks,ES90120987495704094611,27/08/2025,1264.65,USD,retiro,Monterrey,,
3378,7739,Rebecca Wilkerson,ES31243316272402751704,04/05/2025,34384.01,EUR,compra,Puebla,,restaurante
3379,5082,Holly Fischer,ES77083409548026589307,20/08/2025,1969.9,EUR,transferencia,Guadalajara,ES26420693327072086576,
3380,6684,Ryan Young,ES65074436269987105694,20/07/2025,49473.23,USD,compra,Merida,,restaurante
3381,4820,Alyssa Spencer,ES90735185032903349698,31/05/2025,16834.77,EUR,compra,Merida,,viajes
3382,8807,Mark Morris,ES95497995406564850773,05/05/2025,31765.3,MXN,transferencia,Puebla,ES86419335130560166228,
3383,2611,Sharon Alexander,ES34583153437492665742,06/08/2025,7691.07,EUR,transferencia,Merida,ES80895413539893970187,
3384,7431,Marissa Moreno,ES80098711540719129946,23/08/2025,22429.02,EUR,compra,Tijuana,,supermercado
3385,4433,Albert Barber,ES91838088004338674835,19/06/2025,4579.7,USD,transferencia,Leon,ES70492514555705234635,
3386,2430,Tina Nguyen,ES42041970296308819923,04/04/2025,6245.41,USD,transferencia,Merida,ES71774659251061991315,
3387,1870,Cynthia Mason,ES90934376737826889271,28/07/2025,15900.02,USD,compra,Tijuana,,supermercado
3388,5954,Destiny Quinn,ES51457085279119620817,14/09/2025,10084.66,USD,compra,Puebla,,tecnologia
3389,5987,Robert Gould,ES84441359790983578461,17/04/2025,4699.57,USD,transferencia,Guadalajara,ES95391658160334549427,
3390,1960,Jonathan Hess,ES24398800550061963562,09/08/2025,23865.17,EUR,compra,Queretaro,,tecnologia
3391,9811,Jamie Ross,ES60111063548381827093,21/08/2025,49053.29,EUR,compra,Juarez,,servicios
3392,6205,David Anderson,ES50249371317515923280,17/09/2025,15362.94,USD,transferencia,Torreon,ES59825426956484502749,
3393,4500,Leslie Martin,ES49483803980871781401,21/04/2025,26509.36,EUR,compra,Juarez,,tecnologia
3394,2750,Olivia Ramirez,ES37106619095593211509,06/05/2025,22016.69,MXN,compra,Monterrey,,supermercado
3395,9127,Jordan Newman,ES98586959970327307013,10/09/2025,22238.97,EUR,compra,Leon,,servicios
3396,3592,Robin Wagner,ES95020733200683892116,03/04/2025,4206.68,EUR,compra,CDMX,,viajes
3397,9269,Amanda Ramirez,ES79043634521432723984,09/09/2025,32459.22,EUR,retiro,Monterrey,,
3398,6093,Carolyn Martinez,ES37166381887431520190,05/05/2025,2400.59,EUR,retiro,Queretaro,,
3399,5350,Anna Evans,ES13256002440764940462,01/07/2025,5254.9,USD,transferencia,Leon,ES21819736900389449568,
3400,9174,Katie Burgess,ES17811478960979126451,16/08/2025,18760.79,USD,transferencia,Leon,ES74232630217029666190,
3401,7318,Jennifer Wade,ES86104755555433746677,28/04/2025,40249.82,USD,retiro,Tijuana,,
3402,1504,Joanne Lawrence,ES87837821204009707669,25/05/2025,13753.77,EUR,retiro,Juarez,,
3403,8656,Jill Miller,ES40554262673719031851,22/07/2025,6889.82,MXN,transferencia,Tijuana,ES43872442196838354189,
3404,9535,Anthony Barrera,ES22573266168652726964,05/09/2025,41372.24,USD,transferencia,Juarez,ES54990755182128534539,
3405,1644,Scott Alexander,ES79663248246104831233,08/04/2025,43881.27,MXN,retiro,Merida,,
3406,1329,Amy Harmon,ES86126988223373508833,17/04/2025,24942.97,EUR,retiro,Queretaro,,
3407,3650,Brian Daniel,ES45974721049028594517,30/05/2025,34000.45,MXN,retiro,Guadalajara,,
3408,4903,David Pena,ES70438567547711900898,21/05/2025,17455.48,MXN,compra,Juarez,,servicios
3409,9459,Timothy Hodges,ES93491697222222896543,10/06/2025,42736.95,MXN,retiro,Juarez,,
3410,9915,Gregory Roman,ES44833607621986872180,24/06/2025,10896.27,USD,retiro,Puebla,,
3411,5933,Regina May,ES60591560776587340885,17/04/2025,39836.2,MXN,retiro,CDMX,,
3412,9756,Bryan Taylor,ES64828364526672109753,14/04/2025,44201.32,USD,retiro,Monterrey,,
3413,9741,Francisco Wallace,ES95938873027006215164,13/08/2025,22365.25,MXN,compra,Guadalajara,,servicios
3414,5778,Keith Newman,ES41956969262521205575,07/04/2025,35418.36,MXN,compra,Monterrey,,restaurante
3415,8619,Mrs. Amanda Rice,ES31215169224756990671,01/06/2025,46963.81,USD,retiro,Tijuana,,
3416,9886,Maria Collins,ES13494688701593938077,15/05/2025,30445.77,EUR,compra,Merida,,restaurante
3417,2395,Ashley Harvey,ES30938874092658896677,17/07/2025,5310.5,EUR,transferencia,Guadalajara,ES96004443091869841823,
3418,6365,Gary Davidson,ES61350602512591453261,03/06/2025,22044.95,USD,retiro,Merida,,
3419,6213,Gordon Mitchell,ES18209862838109017654,25/04/2025,1504.04,MXN,transferencia,Queretaro,ES33982298334039108170,
3420,9618,Michael Harrington,ES57296689115401150672,03/08/2025,5236.19,USD,transferencia,CDMX,ES56980080148121695776,
3421,1523,Scott Miller,ES86123276902568711275,18/05/2025,15041.19,MXN,transferencia,Tijuana,ES25507324778634354701,
3422,2334,Michael Carey PhD,ES35833812956737168583,27/05/2025,11478.47,EUR,retiro,Leon,,
3423,1210,Mario Ali,ES81291984806627308779,19/09/2025,22202.73,EUR,transferencia,Tijuana,ES96279923547675211631,
3424,3448,Karen Gardner,ES88365439037054318519,06/07/2025,6118.82,MXN,retiro,Leon,,
3425,3633,Michael Conner,ES86494217136330298547,28/03/2025,18481.39,MXN,compra,Queretaro,,ropa
3426,4515,Jennifer Jackson,ES22639883214950832198,13/09/2025,6277.45,USD,compra,Torreon,,servicios
3427,6034,Maria Harrison,ES23590893164278216470,21/08/2025,25006.93,MXN,transferencia,Leon,ES59937755354428536729,
3428,1743,Amy Ingram,ES85060564954378176187,14/08/2025,19793.54,USD,retiro,Tijuana,,
3429,6494,Allen Lopez IV,ES52722978936142508381,17/06/2025,13042.57,MXN,retiro,Juarez,,
3430,6212,Kristin Anderson,ES41312693100941590021,07/05/2025,40250.18,MXN,compra,Leon,,supermercado
3431,3088,Sarah Davis,ES58583846439155046452,08/07/2025,25845.64,MXN,compra,Merida,,tecnologia
3432,1106,Carol Lee,ES48711767875409426588,27/05/2025,34684.05,EUR,transferencia,Merida,ES82074857206411600431,
3433,3053,Frederick Harrison,ES92836912144394490897,30/05/2025,2380.56,USD,transferencia,Torreon,ES75218671331984456316,
3434,7449,Richard Lopez,ES76026530186520716203,20/09/2025,32526.88,USD,transferencia,Monterrey,ES69728721775014825525,
3435,2960,Willie Miller,ES39510552830298233665,16/09/2025,48934.07,EUR,retiro,Tijuana,,
3436,5593,Shaun Wilkinson,ES82378825003329057050,14/07/2025,19965.52,EUR,transferencia,Puebla,ES27644165218133955430,
3437,7033,Kenneth Wilson,ES85829113425358975170,15/05/2025,14643.32,MXN,compra,Torreon,,servicios
3438,5128,James Shaw,ES44901182402712758759,18/06/2025,34687.22,EUR,transferencia,Leon,ES75098211115162981336,
3439,2534,John Campbell,ES30015910884756672768,23/08/2025,24595.92,USD,compra,Merida,,servicios
3440,8667,Joseph Joseph,ES30534318654866684339,04/04/2025,45076.55,EUR,compra,Queretaro,,restaurante
3441,5081,Lisa Cole,ES88716395542554380775,30/05/2025,31411.14,EUR,transferencia,Puebla,ES44565464223602394114,
3442,7135,Ashley Fernandez,ES60065204253511246161,24/06/2025,21661.79,EUR,transferencia,Monterrey,ES67866442816455999425,
3443,9545,Todd Sanchez,ES70899762637758093040,12/06/2025,45844.61,MXN,transferencia,CDMX,ES12415341611136861431,
3444,2052,Theodore Smith,ES45453906103229513624,07/08/2025,24787.91,MXN,compra,CDMX,,ropa
3445,4508,Laura Price,ES25203010770036579757,23/09/2025,49995.63,MXN,compra,Guadalajara,,ropa
3446,2953,Marcus Jones,ES61652785344514272152,05/07/2025,9314.47,EUR,compra,Merida,,restaurante
3447,1326,Eric Duke,ES67239748177687980695,04/05/2025,30899.73,EUR,transferencia,Puebla,ES81730397741599513751,
3448,9151,Amanda Williams,ES75000205028071363053,21/06/2025,32688.01,MXN,retiro,Monterrey,,
3449,4923,Robert Charles,ES59285248232054687895,05/07/2025,16653.36,MXN,retiro,Monterrey,,
3450,1683,Noah Johnson,ES27015236308765861349,21/07/2025,1943.95,MXN,compra,Juarez,,restaurante
3451,8319,Cassandra Wilkins,ES66526577189627462936,02/07/2025,2624.71,MXN,retiro,Guadalajara,,
3452,8644,Laura Cervantes,ES43014130251399845106,26/06/2025,46953.5,EUR,compra,Guadalajara,,tecnologia
3453,6249,Mrs. Ashley Walker,ES26177055111864375949,02/09/2025,43086.95,EUR,compra,Merida,,viajes
3454,3338,David Burton,ES70353015373783611960,25/05/2025,38115.91,MXN,retiro,Tijuana,,
3455,5797,Vanessa Beard,ES43186569776078401512,14/08/2025,39671.85,EUR,transferencia,Guadalajara,ES27853537972703653297,
